Age,DailyRate,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
48,365,1,4,5,1644,3,1,89,2,4,4,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,0
35,763,0,15,2,1645,1,1,59,1,2,4,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,1
24,567,1,2,1,1646,1,0,32,3,1,4,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,0
27,486,1,8,3,1647,2,0,86,4,1,3,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,0
27,591,1,2,3,1648,4,1,87,3,1,4,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,0
40,1329,1,7,3,1649,1,1,73,3,1,1,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,1
29,469,0,10,3,1650,3,1,42,2,2,3,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,0
36,711,1,5,4,1651,2,0,42,3,3,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,0
25,772,1,2,1,1653,4,1,77,4,2,3,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,0
39,492,1,12,3,1654,4,1,66,3,2,2,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,0
49,301,1,22,4,1655,1,0,72,3,4,2,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,0
50,813,1,17,5,1656,4,0,50,2,3,1,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,0
20,1141,0,2,3,1657,3,0,31,3,1,3,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,0
34,1130,1,3,3,1658,4,0,66,3,2,2,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,0
36,311,1,7,3,1659,1,1,77,3,1,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,0
49,465,1,6,1,1661,3,0,41,2,4,3,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,0
36,894,1,1,4,1662,4,0,33,2,2,3,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,0
36,1040,1,3,2,1664,4,1,79,4,2,1,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,0
54,584,1,22,5,1665,2,0,91,3,4,3,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,0
43,1291,1,15,2,1666,3,1,65,2,4,3,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,0
35,880,0,12,4,1667,4,1,36,3,2,4,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,1
38,1189,1,1,3,1668,4,1,90,3,2,4,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,0
29,991,0,5,3,1669,1,1,43,2,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,0
33,392,0,2,4,1670,4,1,93,3,2,4,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4,0
32,977,1,2,3,1671,4,1,45,3,2,2,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,0
31,1112,0,5,4,1673,1,0,67,3,2,4,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,0
49,464,1,16,3,1674,4,0,74,3,1,1,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,0
38,148,1,2,3,1675,4,0,42,2,1,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,0
47,1225,0,2,4,1676,2,0,47,4,4,2,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,0
49,809,1,1,3,1677,3,1,36,3,4,3,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0,0
41,1206,0,23,2,1678,4,1,80,3,3,3,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,0
20,727,0,9,1,1680,4,1,54,3,1,1,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,0
33,530,0,16,3,1681,3,0,36,3,2,4,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,0
36,1351,1,26,4,1682,1,1,80,3,2,3,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,0
44,528,2,1,3,1683,3,0,44,3,1,4,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,0
23,1320,1,8,1,1684,4,1,93,2,1,3,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,1
38,1495,1,4,2,1687,4,0,87,3,1,3,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,0
53,1395,1,24,4,1689,2,1,48,4,3,4,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,0
48,708,0,7,2,1691,4,0,95,3,1,3,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,1
32,1259,1,2,4,1692,4,1,95,3,1,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,1
26,786,1,7,3,1693,4,1,76,3,1,4,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,0
55,1441,1,22,3,1694,1,1,94,2,1,2,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,0
34,1157,1,5,2,1696,2,1,57,2,2,4,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,0
60,370,1,1,4,1697,3,1,92,1,3,4,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,0
33,267,1,21,3,1698,2,1,79,4,1,2,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,0
37,1278,0,1,4,1700,3,1,31,1,2,4,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3,0
34,678,1,19,3,1701,2,0,35,2,1,4,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,0
23,427,0,7,3,1702,3,1,99,3,1,4,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,1
44,921,1,2,3,1703,3,0,96,4,3,4,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,0
35,146,1,2,4,1704,1,1,79,2,1,4,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,0
43,1179,0,2,3,1706,4,1,73,3,2,4,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,0
24,581,1,9,3,1707,3,1,62,4,1,3,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,0
41,918,0,6,3,1708,4,1,35,3,3,3,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,0
29,1082,1,9,4,1709,4,0,43,3,1,3,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2,0
36,530,0,2,4,1710,3,0,51,3,2,4,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,0
45,1238,1,1,1,1712,3,1,74,2,3,3,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4,0
24,240,2,22,1,1714,4,1,58,1,1,3,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0,1
47,1093,0,9,3,1716,3,1,82,1,4,3,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,1
26,390,1,17,4,1718,4,1,62,1,1,3,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,0
45,1005,1,28,2,1719,4,0,48,2,4,2,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6,0
32,585,1,10,3,1720,1,1,56,3,1,3,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3,0
31,741,1,2,4,1721,2,1,69,3,1,3,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,0
41,552,2,4,3,1722,3,1,60,1,2,2,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2,0
40,369,1,8,2,1724,2,0,92,3,2,1,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0,0
24,506,1,29,1,1725,2,1,91,3,1,1,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,0
46,717,1,13,4,1727,3,1,34,3,2,2,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9,0
35,1370,1,27,4,1728,4,1,49,3,2,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0
30,793,1,16,1,1729,2,1,33,3,1,4,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,0
47,543,0,2,4,1731,3,1,87,3,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0
46,1277,0,2,3,1732,3,1,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0
36,1456,0,13,5,1733,2,1,96,2,2,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,1
32,964,0,1,2,1734,1,1,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,1
23,160,1,4,1,1735,3,0,51,3,1,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,0
31,163,1,24,1,1736,4,0,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,0
39,792,1,1,3,1737,4,1,77,3,2,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,0
32,371,0,19,3,1739,4,1,80,1,3,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0
40,611,0,7,4,1740,2,1,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,0
45,176,2,4,3,1744,3,0,56,1,3,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0
30,1312,1,2,4,1745,4,0,78,2,1,1,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,0
24,897,2,10,3,1746,1,1,59,3,1,4,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,0
30,600,2,8,3,1747,3,0,66,2,1,4,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,1
31,1003,0,5,3,1749,1,1,51,3,2,3,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,0
27,1054,1,8,3,1751,3,0,67,3,1,4,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,0
29,428,0,9,3,1752,2,0,52,1,1,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,1
29,461,1,1,3,1753,4,1,70,4,2,3,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,0
30,979,0,15,2,1754,3,1,94,2,3,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0
34,181,1,2,4,1755,4,1,97,4,1,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0
33,1283,0,2,3,1756,4,0,62,3,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,0
49,1313,0,11,4,1757,4,0,80,3,2,4,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,0
33,211,0,16,3,1758,1,0,74,3,3,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,1
38,594,1,2,2,1760,3,0,75,2,1,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0
31,1079,0,16,4,1761,1,1,70,3,3,3,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,1
29,590,1,4,3,1762,4,0,91,2,1,1,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,0
30,305,1,16,3,1763,3,1,58,4,2,3,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0
32,953,1,5,4,1764,2,1,65,3,1,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,0
38,833,1,18,3,1766,2,1,60,1,2,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0
43,807,1,17,3,1767,3,1,38,2,1,3,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,1
42,855,1,12,3,1768,2,1,57,3,1,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,0
55,478,1,2,3,1770,3,1,60,2,5,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,0
33,775,1,4,3,1771,4,1,90,3,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,0
41,548,1,9,4,1772,3,1,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,0
34,1375,0,10,3,1774,4,1,87,3,2,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,0
53,661,1,1,4,1775,1,0,60,2,4,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,0
43,244,2,2,3,1778,2,1,97,3,1,4,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,0
34,511,0,3,2,1779,4,0,32,1,2,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0
21,337,0,7,1,1780,2,1,31,3,1,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,1
38,1153,1,6,2,1782,4,0,40,2,1,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,0
22,1294,1,8,1,1783,3,0,79,3,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,1
31,196,0,29,4,1784,1,0,91,2,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0
51,942,1,3,3,1786,1,0,53,3,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0
37,589,0,9,2,1787,2,1,46,2,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,0
46,734,1,2,4,1789,3,1,46,3,5,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,0
36,1383,1,10,3,1790,4,1,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,0
44,429,1,1,2,1792,3,1,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,1
37,1239,2,8,2,1794,3,1,89,3,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,0
35,303,0,27,3,1797,3,1,84,3,2,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,1
33,867,1,8,4,1798,4,1,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,0
28,1181,1,1,3,1799,3,1,82,3,1,4,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,0
39,1253,1,10,1,1800,3,1,65,3,3,3,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,0
46,849,0,26,2,1801,2,1,98,2,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,0
40,616,1,2,2,1802,3,0,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0
42,1128,1,13,3,1803,2,1,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,0
35,1180,1,2,2,1804,2,1,90,3,2,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,0
38,1336,2,2,3,1805,1,1,100,3,1,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,0
34,234,1,9,4,1807,4,1,93,3,2,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,1
37,370,1,10,4,1809,4,1,58,3,2,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,1
39,766,0,20,3,1812,3,1,83,3,2,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0
43,343,1,9,3,1813,1,1,52,3,1,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,0
41,447,1,5,3,1814,2,1,85,4,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,0
41,796,0,4,1,1815,3,0,81,3,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,0
30,1092,1,10,3,1816,1,0,64,3,3,3,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,0
26,920,2,20,2,1818,4,0,69,3,1,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,1
46,261,1,21,2,1821,4,0,66,3,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,1
40,1194,1,1,3,1822,3,0,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0
34,810,0,8,2,1823,2,1,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0
58,350,0,2,3,1824,2,1,52,3,4,2,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,0
35,185,1,23,4,1826,2,1,91,1,1,3,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,0
47,1001,1,4,3,1827,3,0,92,2,3,2,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,0
40,750,1,12,3,1829,2,0,47,3,2,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,0
54,431,1,7,4,1830,4,0,68,3,2,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,0
31,1125,0,7,4,1833,1,0,68,3,3,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,0
28,1217,1,1,3,1834,3,0,67,3,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,0
38,723,0,2,4,1835,2,0,77,1,2,4,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,0
26,572,0,10,3,1836,3,1,46,3,2,4,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,0
58,1216,1,15,4,1837,1,1,87,3,4,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,0
18,1431,1,14,3,1839,2,0,33,3,1,3,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,0
31,359,2,18,5,1842,4,1,89,4,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,1
29,350,2,13,3,1844,1,1,56,2,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,1
45,589,0,2,4,1845,3,0,67,3,2,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,0
36,430,1,2,4,1847,4,0,73,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0
43,1422,0,2,4,1849,1,1,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,0
27,1297,1,5,2,1850,4,0,53,3,1,4,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,0
29,574,1,20,1,1852,4,1,40,3,1,4,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,0
32,1318,0,10,4,1853,4,1,79,3,2,4,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,0
42,355,1,10,4,1854,3,1,38,3,1,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,0
47,207,1,9,4,1856,2,0,64,3,1,3,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,0
46,706,1,2,2,1857,4,1,82,3,3,4,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,0
28,280,2,1,2,1858,3,1,43,3,1,4,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,0
29,726,1,29,1,1859,4,1,93,1,2,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,0
42,1142,1,8,3,1860,4,1,81,3,1,3,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,0
32,414,0,2,4,1862,3,1,82,2,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,1
46,1319,0,3,3,1863,1,0,45,4,4,1,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,0
27,728,0,23,1,1864,2,0,36,2,2,3,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,0
29,352,2,6,1,1865,4,1,87,2,1,2,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,0
43,823,1,6,3,1866,1,0,81,2,5,3,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,0
48,1224,1,10,3,1867,4,1,91,2,5,2,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,0
29,459,1,24,2,1868,4,1,73,2,1,4,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,1
46,1254,0,10,3,1869,3,0,64,3,3,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,1
27,1131,1,15,3,1870,4,0,77,2,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,0
39,835,1,19,4,1871,4,1,41,3,2,4,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,0
55,836,1,2,4,1873,2,1,98,2,1,4,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,0
28,1172,0,3,3,1875,2,0,78,3,1,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,0
30,945,0,9,3,1876,2,1,89,3,1,4,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,1
22,391,1,7,1,1878,4,1,75,3,1,2,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,1
36,1266,0,10,4,1880,2,0,63,2,2,3,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,0
31,311,1,20,3,1881,2,1,89,3,2,3,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,0
34,1480,0,4,3,1882,3,1,64,3,3,4,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,0
29,592,1,7,3,1883,4,1,59,3,1,1,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,0
37,783,1,7,4,1885,4,1,78,3,2,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,0
35,219,1,16,2,1886,4,0,44,2,2,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,0
45,556,1,25,2,1888,2,0,93,2,2,4,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,0
36,1213,2,2,1,1890,2,1,94,2,2,4,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,0
40,1137,1,1,4,1892,1,1,98,3,4,1,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,0
26,482,1,1,2,1893,2,0,90,2,1,3,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,0
27,511,0,2,2,1898,1,0,89,4,2,3,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,0
48,117,1,22,3,1900,4,0,58,3,4,4,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,0
44,170,1,1,4,1903,2,1,78,4,2,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,0
34,967,1,16,4,1905,4,1,85,1,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,1
56,1162,1,24,2,1907,1,1,97,3,1,4,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0,1
36,335,0,17,2,1908,3,1,33,2,2,2,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,0
41,337,0,8,3,1909,3,0,54,3,2,2,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,0
42,1396,1,6,3,1911,3,1,83,3,3,1,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,0
31,1079,0,10,2,1912,3,0,86,3,2,4,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4,0
34,735,0,3,1,1915,4,0,75,2,2,4,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,0
31,471,1,4,3,1916,1,0,62,4,1,3,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2,0
26,1096,1,6,3,1918,3,1,61,4,1,4,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7,0
45,1297,1,1,4,1922,2,1,44,3,2,3,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,0
33,217,0,10,4,1924,2,1,43,3,2,3,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,0
28,783,0,1,2,1927,3,1,42,2,2,4,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,0
29,746,0,24,3,1928,3,1,45,4,1,1,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0,1
39,1251,0,21,4,1929,1,0,32,1,2,3,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2,0
27,1354,1,2,4,1931,2,1,41,3,1,2,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2,0
34,735,1,22,4,1932,3,1,86,2,2,4,5747,26496,1,1,15,3,2,0,16,3,3,15,10,6,11,0
28,1475,0,13,2,1933,4,0,84,3,2,3,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,1
47,1169,1,14,4,1934,3,1,64,3,2,2,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7,0
56,1443,0,11,5,1935,4,0,89,2,2,1,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0,0
39,867,1,9,2,1936,1,1,87,3,2,1,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9,0
38,1394,1,8,3,1937,4,0,58,2,2,2,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,0
58,605,0,21,3,1938,4,0,72,3,4,4,17875,11761,4,1,13,3,3,1,29,2,2,1,0,0,0,0
32,238,1,5,2,1939,1,0,47,4,1,3,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3,1
38,1206,1,9,2,1940,2,1,71,3,1,4,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,0
49,1064,1,2,1,1941,2,1,42,3,5,4,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3,0
42,419,0,12,4,1943,2,1,77,3,2,4,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,0
27,1337,2,22,3,1944,1,0,58,2,1,2,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,1
35,682,0,18,4,1945,2,1,71,3,2,1,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,0
28,1103,1,16,3,1947,3,1,49,3,1,3,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4,0
31,976,1,3,2,1948,3,1,48,3,1,1,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3,0
36,1351,1,9,4,1949,1,1,66,4,1,2,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2,0
34,937,0,1,3,1950,1,1,32,3,3,4,9888,6770,1,0,21,4,1,0,14,3,2,14,8,2,1,0
34,1239,0,13,4,1951,4,1,39,3,3,3,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1,0
26,157,1,1,3,1952,3,1,95,3,1,1,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6,0
29,136,1,1,3,1954,1,1,89,3,2,1,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2,0
32,1146,1,15,4,1955,3,0,34,3,2,4,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2,0
31,1125,1,1,3,1956,4,1,48,1,2,1,5003,5771,1,0,21,4,2,0,10,6,3,10,8,8,7,0
28,1404,1,17,3,1960,3,1,32,2,1,4,2367,18779,5,0,12,3,1,1,6,2,2,4,1,0,3,1
38,1404,0,1,3,1961,1,1,59,2,1,1,2858,11473,4,0,14,3,1,0,20,3,2,1,0,0,0,0
35,1224,0,7,4,1962,3,0,55,3,2,4,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,0
27,954,0,9,3,1965,4,1,44,3,2,4,4105,5099,1,0,14,3,1,0,7,5,3,7,7,0,7,0
32,1373,1,5,4,1966,4,1,56,2,2,4,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0,0
31,754,0,26,4,1967,1,1,63,3,2,4,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8,1
53,1168,0,24,4,1968,1,1,66,3,3,1,10448,5843,6,1,13,3,2,0,15,2,2,2,2,2,2,1
